LANG_ID,CLASS_ID,MATTER_NO,CLIENT_ID,INVOICE_NO,SERIAL_NO,INVOICE_FISCAL_YEAR,INVOICE_PERIOD,ITEM_NO,INVOICE_TEXT,BILL_AMOUNT,STATUS_ID,IS_DELETED,CTD_BY,CTD_ON
EN,2,7253-201,7253,3704,1,2020,1,1,Federal Express fee for package mailed on 01.21.2020 to USCIS  (Tracking No.:777564979735),25.40,51,0,admin,2020-01-30
EN,2,7253-201,7253,3704,2,2020,1,2,Fees Billed on Invoice #: 3704,300.00,51,0,admin,2020-01-31
EN,2,7255-01,7255,817,1,2019,6,1,"National Visa Center Immigrant Visa Payment payable to ""U.S. Department of State""",770.00,51,0,admin,2019-06-07
EN,2,7255-01,7255,2217,2,2019,9,2,Federal Express fee for package mailed on 09.10.2019 to National Visa Center (Tracking No.:776204858300),25.00,51,0,admin,2019-09-19
EN,2,7255-01,7255,2217,3,2019,9,3,Fees Billed on Invoice #: 2217,3400.00,51,0,admin,2019-09-30
EN,2,7255-01,7255,3214,4,2019,11,4,Federal Express fee for package mailed on 10.22.2019 to MAriana Ruiz-Posada (Tracking No.:776787862748),20.33,51,0,admin,2019-11-01
EN,2,7256-191,7256,232,1,2019,5,1,Fees Billed on Invoice #: 232,2900.00,51,0,admin,2019-05-31
EN,2,7256-191,7256,824,2,2019,6,2,Federal Express fee for package mailed on 06/14/2019 to USCIS/AOS (Tracking No.:775475496541),26.09,51,0,admin,2019-06-20
EN,2,7257-211,7257,9919,1,2021,5,1,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2021-05-27
EN,2,7257-211,7257,11936,2,2021,7,2,Fees Billed on Invoice #: 11936,4500.00,51,0,admin,2021-07-31
EN,2,7259-01,7259,4719,1,2020,3,1,Fees Billed on Invoice #: 4719,200.00,51,0,admin,2020-03-31
EN,2,7259-01,7259,4956,2,2020,4,2,Federal Express fee for package mailed on 03.19.2020 to National Visa Center,27.68,51,0,admin,2020-04-02
EN,2,7259-01,7259,5587,3,2020,6,3,Federal Express fee for package mailed on to (Tracking No.:770549960294),14.69,51,0,admin,2020-06-04
EN,2,7259-211,7259,12815,1,2021,9,1,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2021-09-30
EN,2,7259-221,7259,16283,1,2022,4,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2022-04-13
EN,2,7259-221,7259,16283,2,2022,4,2,Fees Billed on Invoice #: 16283,750.00,51,0,admin,2022-04-30
EN,2,7264-211,7264,12816,1,2021,9,1,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2021-09-30
EN,2,7264-211,7264,15359,2,2022,2,2,Fees Billed on Invoice #: 15359,2000.00,51,0,admin,2022-02-28
EN,2,7264-211,7264,16032,3,2022,3,3,Federal Express fee for package mailed on 03.02.2022 to USCISAttn: I-130(Tracking No.:776186931646),25.34,51,0,admin,2022-03-10
EN,2,7264-211,7264,16032,4,2022,3,4,Federal Express fee for package mailed on 03.16.2022 to Attn: I-130USCIS (Tracking No.:776315790013),34.78,51,0,admin,2022-03-24
EN,2,7264-211,7264,16222,5,2022,4,5,Federal Express fee for package mailed on 04.13.2022 to Attn: AOS (Box 805887)USCIS (Tracking No.:776559740973),35.40,51,0,admin,2022-04-21
EN,2,7264-211,7264,16222,6,2022,4,6,Fees Billed on Invoice #: 16222,2000.00,51,0,admin,2022-04-30
EN,2,7264-211,7264,17297,7,2022,6,7,Federal Express fee for package mailed on 06.06.2022  to USCISAttn: AOS (Box 805887)  (Tracking No.:777053614371),26.45,51,0,admin,2022-06-16
EN,2,7268-221,7268,17302,1,2022,6,1,Federal Express fee for package mailed on 06.24.2022  to Attn: I-918USCIS Nebraska Service Center  (Tracking No.:777191933380),22.49,51,0,admin,2022-06-30
EN,2,7269-191,7269,1158,1,2019,7,1,Fees Billed on Invoice #: 1158,150.00,51,0,admin,2019-07-31
EN,2,7269-191,7269,1159,2,2019,7,2,Cost for Translator Services,25.00,51,0,admin,2019-07-25
EN,2,7269-191,7269,1159,3,2019,7,3,Fees Billed on Invoice #: 1159,150.00,51,0,admin,2019-07-31
EN,2,7270-201,7270,9611,1,2021,4,1,Federal Express fee for package mailed on 04/13/2021 to I-601A USCIS (Tracking No.: 773434839500),25.77,51,0,admin,2021-04-22
EN,2,7270-201,7270,9611,2,2021,4,2,"National Visa Center Immigrant Visa Payment payable to ""U.S. Department of State""",325.00,51,0,admin,2021-04-08
EN,2,7270-201,7270,9611,3,2021,4,3,Fees Billed on Invoice #: 9611,3600.00,51,0,admin,2021-04-30
EN,2,7270-201,7270,5507,4,2020,6,4,Fees Billed on Invoice #: 5507,1000.00,51,0,admin,2020-06-30
EN,2,7270-201,7270,5877,5,2020,7,5,Federal Express fee for package mailed on to (Tracking No.:770838794530),16.26,51,0,admin,2020-07-09
EN,2,7270-211,7270,9907,1,2021,4,1,Fees Billed on Invoice #: 9907,175.00,51,0,admin,2021-04-30
EN,2,7271-181,7271,1196,1,2019,7,1,Fees Billed on Invoice #: 1196,1500.00,51,0,admin,2019-07-31
EN,2,7273-01,7273,2658,1,2019,10,1,Fees Billed on Invoice #: 2658,500.00,51,0,admin,2019-10-31
EN,2,7273-181,7273,3885,1,2020,1,1,Federal Express fee for package mailed on 10.29.2019 to aDJUSTMENT OF sTATUS NVC (Tracking No.:776847479936),27.34,51,0,admin,2020-01-01
EN,2,7275-01,7275,1885,1,2019,8,1,Certified Copies: Search for copies of criminal record,20.00,51,0,admin,2019-08-06
EN,2,7275-01,7275,1885,2,2019,8,2,Certified Copies of Criminal Record,20.00,51,0,admin,2019-08-08
EN,2,7275-01,7275,2476,3,2019,9,3,Federal Express fee for package mailed on 08.30.2019 to Office of the Chief Counsel (Tracking No.:776127798480),14.22,51,0,admin,2019-09-05
EN,2,7275-171,7275,3129,1,2019,11,1,Federal Express fee for package mailed on10.25.2019 to Office Chief of Counsel (Tracking No.:776820741897),4.50,51,0,admin,2019-11-01
EN,2,7275-171,7275,3129,2,2019,11,2,Fees Billed on Invoice #: 3129,2500.00,51,0,admin,2019-11-30
EN,2,7275-171,7275,3583,3,2019,12,3,PARKING,22.00,51,0,admin,2019-12-31
EN,2,7275-201,7275,3489,1,2019,12,1,Federal Express fee for package mailed on 12.13.2019 to USCIS (Tracking No.:777246160061),7.03,51,0,admin,2019-12-19
EN,2,7275-201,7275,3489,2,2019,12,2,Fees Billed on Invoice #: 3489,1000.00,51,0,admin,2019-12-31
EN,2,7275-201,7275,7368,3,2020,12,3,Administration Fee (Cover Copies and Shipping Fee),100.00,51,0,admin,2020-12-31
EN,2,7275-201,7275,7368,4,2020,12,4,Fees Billed on Invoice #: 7368,3000.00,51,0,admin,2020-12-31
EN,2,7275-201,7275,8097,5,2021,1,5,Federal Express fee for package mailed on 01.08.2021 to USCIS (Tracking No.:772565551552),31.78,51,0,admin,2021-01-14
EN,2,7275-201,7275,14127,6,2021,11,6,Federal Express fee for package mailed on 10/29/2021  to NFB (Box 660867) USCIS  (Tracking No.: 775067018797),16.00,51,0,admin,2021-11-04
EN,2,7276-201,7276,5163,1,2020,5,1,Fees Billed on Invoice #: 5163,1500.00,51,0,admin,2020-05-31
EN,2,7277-191,7277,752,1,2019,6,1,Fees Billed on Invoice #: 752,375.00,51,0,admin,2019-06-30
EN,2,7277-191,7277,1271,2,2019,7,2,Federal Express fee for package mailed on 07/03/2 to USCIS CHICAGO LOCKBOX (Tracking No.775636724402),8.07,51,0,admin,2019-07-11
EN,2,7277-201,7277,5829,1,2020,7,1,Federal Express fee for package mailed on 07/13 to USCIS (Tracking No.: 770926492458),4.24,51,0,admin,2020-07-23
EN,2,7277-201,7277,5829,2,2020,7,2,Fees Billed on Invoice #: 5829,550.00,51,0,admin,2020-07-31
EN,2,7277-211,7277,9886,1,2021,5,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-05-24
EN,2,7277-211,7277,10705,2,2021,6,2,Federal Express fee for package mailed on 06.04.2021  to FBAS USCIS - Chicago LockBox  (Tracking No.: 773912557657),5.90,51,0,admin,2021-06-10
EN,2,7277-211,7277,10705,3,2021,6,3,Fees Billed on Invoice #: 10705,500.00,51,0,admin,2021-06-30
EN,2,7277-211,7277,8443,4,2021,2,4,Fees Billed on Invoice #: 8443,50.00,51,0,admin,2021-02-28
EN,2,7279-171,2925,684,1,2019,6,1,Fees Billed on Invoice #: 684,3000.00,51,0,admin,2019-06-30
EN,2,7279-171,2925,2490,2,2019,9,2,Federal Express fee for package mailed on 09.06.2019 to Zochitl Reyes Bancomer (Tracking No.:776179736375),11.89,51,0,admin,2019-09-12
EN,2,7279-191,8052,2834,1,2019,10,1,Federal Express fee for package mailed on 10/14/2019 to Zochitl Reyes (I-140 Docs for Siganture) (Tracking No.: 776710391897),16.23,51,0,admin,2019-10-17
EN,2,7279-191,8052,3015,2,2019,11,2,Fees Billed on Invoice #: 3015,3000.00,51,0,admin,2019-11-30
EN,2,7279-191,8052,3621,3,2019,12,3,Federal Express fee for package mailed on 11.26.2019 to USCIS Texas Service Center (Tracking No.:777086603376),19.32,51,0,admin,2019-12-05
EN,2,7279-191,8052,2706,4,2019,10,4,"Filing Fee for TN/TD Nonimmigrant Visa Process payable to ""U.S. Department of State""",480.00,51,0,admin,2019-10-09
EN,2,7279-191,8052,2706,5,2019,10,5,Fees Billed on Invoice #: 2706,2500.00,51,0,admin,2019-10-31
EN,2,7279-191,8052,3217,6,2019,11,6,DHL fee for package mailed on 1022.2018 to Mario Alberto Ramirez (Tracking No.8248364025),63.85,51,0,admin,2019-11-01
EN,2,7279-191,8052,5868,7,2020,7,7,Federal Express fee for package mailed on to (Tracking No.:770913774880),19.56,51,0,admin,2020-07-09
EN,2,7279-191,8052,16864,8,2022,5,8,Federal Express fee for package mailed on 05.16.2022 to Harlingen Field OfficeUSCIS (Tracking No.:776873702492),18.79,51,0,admin,2022-05-26
EN,2,7279-191,2925,1169,9,2019,7,9,"Filing Fee forTN2 Nonimmigrant Visa Process payable to ""U.S. Department of State""",160.00,51,0,admin,2019-07-23
EN,2,7279-191,2925,1169,10,2019,7,10,Fees Billed on Invoice #: 1169,2500.00,51,0,admin,2019-07-31
EN,2,7279-201,8052,7053,1,2020,11,1,"Filing fee for I-485 Application to Register Permanent Residence or Adjust Status payable to ""U.S. Department of Homeland Security""",1225.00,51,0,admin,2020-11-23
EN,2,7279-201,8052,7053,2,2020,11,2,"Filing fee for I-485 Application to Register Permanent Residence or Adjust Status payable to ""U.S. Department of Homeland Security""",1225.00,51,0,admin,2020-11-23
EN,2,7279-201,8052,7053,3,2020,11,3,"Filing fee for I-485 Application to Register Permanent Residence or Adjust Status payable to ""U.S. Department of Homeland Security""",1225.00,51,0,admin,2020-11-23
EN,2,7279-201,8052,7053,4,2020,11,4,"Filing fee for I-485 Application to Register Permanent Residence or Adjust Status payable to ""U.S. Department of Homeland Security""",1225.00,51,0,admin,2020-11-23
EN,2,7279-201,8052,7053,5,2020,11,5,Fees Billed on Invoice #: 7053,9000.00,51,0,admin,2020-11-30
EN,2,7279-201,8052,9288,6,2021,3,6,Federal Express fee for package mailed on 03.08.2021 to CLIENT(Tracking No.:773082202492),22.66,51,0,admin,2021-03-11
EN,2,7279-201,8052,9433,7,2021,3,7,Fees Billed on Invoice #: 9433,330.00,51,0,admin,2021-03-31
EN,2,7279-201,8052,12417,8,2021,8,8,Fees Billed on Invoice #: 12417,350.00,51,0,admin,2021-08-31
EN,2,7279-201,8052,13120,9,2021,9,9,Fees Billed on Invoice #: 13120,625.00,51,0,admin,2021-09-30
EN,2,7279-201,8052,3900,10,2020,1,10,"National Visa Center Immigrant Visa Payment payable to ""U.S. Department of State""",1380.00,51,0,admin,2020-01-09
EN,2,7279-201,8052,4697,11,2020,3,11,Fees Billed on Invoice #: 4697,8000.00,51,0,admin,2020-03-31
EN,2,7279-201,8052,4403,12,2020,2,12,Fees Billed on Invoice #: 4403,500.00,51,0,admin,2020-02-28
EN,2,7279-201,8052,4697,13,2020,3,13,Federal Express fee for package mailed on 03.16.2020  to National Visa Center  (Tracking No.:7779893886),64.11,51,0,admin,2020-03-19
EN,2,7279-201,8052,5013,14,2020,4,14,Fees Billed on Invoice #: 5013,675.00,51,0,admin,2020-04-30
EN,2,7279-201,8052,7102,15,2020,11,15,Fees Billed on Invoice #: 7102,660.00,51,0,admin,2020-11-30
EN,2,7279-201,8052,7586,16,2020,3,16,Administration Fee (Cover Copies and Shipping Fee),200.00,51,0,admin,2020-03-31
EN,2,7279-201,8052,17014,17,2021,9,17,Federal Express fee for package mailed on 09/10/2021  to Mario Ramirez  (Tracking No.: 774762305970),23.09,51,0,admin,2021-09-16
EN,2,7279-201,8052,17017,18,2022,3,18,Federal Express fee for package mailed on 02.24.2022 to Harlingen Field Office (Tracking No.:776132529678),20.31,51,0,admin,2022-03-03
EN,2,7279-201,8052,17017,19,2021,12,19,Adjustment to apply towards TN/TD balance on matter,817.49,51,0,admin,2021-12-31
EN,2,7279-201,8052,5825,20,2020,7,20,"Filing fee for I-539 Application to Extend Nonimmigrant Status payable to ""U.S. Department of Homeland Security""",370.00,51,0,admin,2020-07-07
EN,2,7279-201,8052,5825,21,2020,7,21,"Filing fee for Halia Cortazar's Biometrics payable to ""U.S. Department of Homeland Security""",85.00,51,0,admin,2020-07-07
EN,2,7279-201,8052,5825,22,2020,7,22,"Filing fee for Ernesto Cortazar's Biometrics payable to ""U.S. Department of Homeland Security""",85.00,51,0,admin,2020-07-07
EN,2,7279-201,8052,5825,23,2020,7,23,"Filing fee for Martha Arriaga's Biometrics payable to ""U.S. Department of Homeland Security""",85.00,51,0,admin,2020-07-07
EN,2,7279-201,8052,5825,24,2020,7,24,Fees Billed on Invoice #: 5825,1000.00,51,0,admin,2020-07-31
EN,2,7279-201,8052,6226,25,2020,7,25,Fees Billed on Invoice #: 6226,250.00,51,0,admin,2020-07-31
EN,2,7279-221,8052,15718,1,2022,3,1,Fees Billed on Invoice #: 15718,360.00,51,0,admin,2022-03-31
EN,2,7279-221,8052,16513,2,2022,4,2,Fees Billed on Invoice #: 16513,1947.50,51,0,admin,2022-04-30
EN,2,7279-221,8052,16641,3,2022,5,3,Fees Billed on Invoice #: 16641,2200.00,51,0,admin,2022-05-31
EN,2,7280-01,7280,1679,1,2019,8,1,Federal Express fee for package mailed on 08.21.2019 to USCIS I-160 A (776035637469.:),23.14,51,0,admin,2019-08-29
EN,2,7280-01,7280,1679,2,2019,8,2,Fees Billed on Invoice #: 1679,3200.00,51,0,admin,2019-08-31
EN,2,7285-191,7285,259,1,2019,5,1,Federal Express fee for package mailed on 05/23/2019 to USCIS/U VISA (Tracking No.: 775289619929),25.23,51,0,admin,2019-05-30
EN,2,7285-191,7285,259,2,2019,5,2,Fees Billed on Invoice #: 259,3000.00,51,0,admin,2019-05-31
EN,2,7285-191,7285,1282,3,2019,7,3,Federal Express fee for package mailed on 07/09/2019 to USCIS (Tracking No.775667525001),27.34,51,0,admin,2019-07-18
EN,2,7285-191,7285,1913,4,2019,8,4,Federal Express fee for package mailed on 07.30.2019 to Rafael Martinez Garcia (775868792484.:),15.56,51,0,admin,2019-08-08
EN,2,7286-191,7286,219,1,2019,5,1,Fees Billed on Invoice #: 219,2000.00,51,0,admin,2019-05-31
EN,2,7286-191,7286,826,2,2019,6,2,Federal Express fee for package mailed on 06/04/2019 to USCIS/AOS (Tracking No.: 775377151397),53.17,51,0,admin,2019-06-13
EN,2,7286-191,7286,4170,3,2020,2,3,Federal Express fee for package mailed on 02.12.2020 to Harris County Sherrifs Office (Tracking No.:77749956247),14.81,51,0,admin,2020-02-14
EN,2,7286-191,7286,4170,4,2020,2,4,Fees Billed on Invoice #: 4170,500.00,51,0,admin,2020-02-28
EN,2,7286-191,7286,14101,5,2021,11,5,Federal Express fee for package mailed on 10/28/2021  to Attorney Carolina Ortuzar-Diaz (Tracking No.: 791028393208),17.32,51,0,admin,2021-11-04
EN,2,7288-191,7288,729,1,2019,6,1,Fees Billed on Invoice #: 729,500.00,51,0,admin,2019-06-30
EN,2,7288-191,7288,1249,2,2019,7,2,Federal Express fee for package mailed on 06/28/2019 to  USCIS DALLAS LOCKBOX FACILITY (Tracking No.775600852735),15.38,51,0,admin,2019-07-04
EN,2,7288-211,7288,9998,1,2021,6,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-06-07
EN,2,7288-211,7288,10640,2,2021,6,2,Fees Billed on Invoice #: 10640,750.00,51,0,admin,2021-06-30
EN,2,7288-211,7288,12165,3,2021,7,3,Federal Express fee for package mailed on 06.24.2021 to DACA USCIS (Tracking No.: 7736964735736),6.81,51,0,admin,2021-07-01
EN,2,7291-181,2925,2805,1,2019,10,1,"Recruitment Fees for PERM process payable to "" Adnet Advertising Agency, Inc""",3247.12,51,0,admin,2019-10-10
EN,2,7291-181,2925,3505,2,2019,12,2,Fees Billed on Invoice #: 3505,3000.00,51,0,admin,2019-12-31
EN,2,7291-191,2925,3560,1,2019,12,1,Fees Billed on Invoice #: 3560,180.00,51,0,admin,2019-12-31
EN,2,7291-191,2925,5064,2,2020,5,2,Fees Billed on Invoice #: 5064,1500.00,51,0,admin,2020-05-31
EN,2,7291-191,2925,3438,3,2019,12,3,Fees Billed on Invoice #: 3438,500.00,51,0,admin,2019-12-31
EN,2,7291-191,2925,4203,4,2020,2,4,Federal Express fee for package mailed on 02.18.2020  to USCIS,63.66,51,0,admin,2020-02-14
EN,2,7291-191,2925,4203,5,2020,2,5,Fees Billed on Invoice #: 4203,4500.00,51,0,admin,2020-02-28
EN,2,7291-191,2925,4405,6,2020,2,6,Fees Billed on Invoice #: 4405,300.00,51,0,admin,2020-02-28
EN,2,7294-181,8342,902,1,2019,6,1,"Filing fee for I-907 Premium Processing payable to ""U.S. Department of Homeland Security""",1410.00,51,0,admin,2019-06-11
EN,2,7294-181,8342,697,2,2019,6,2,Fees Billed on Invoice #: 697,500.00,51,0,admin,2019-06-30
EN,2,7294-191,8342,2701,1,2019,10,1,Federal Express fee for package mailed on 10/15/2019 to Thien Ngo (Tracking No.: 776720880380),19.32,51,0,admin,2019-10-24
EN,2,7294-191,8342,2701,2,2019,10,2,Fees Billed on Invoice #: 2701,2500.00,51,0,admin,2019-10-31
EN,2,7294-191,8342,904,3,2019,6,3,Federal Express fee for package mailed on 06/12/2019 to USCIS/H1B (Tracking No.: 775453787390),26.47,51,0,admin,2019-06-20
EN,2,7294-191,8342,891,4,2019,6,4,Federal Express fee for package mailed on 06/21/2019 to Michael Terk/I-140 Docs for signature (Tracking No.: 775516818942),15.66,51,0,admin,2019-06-27
EN,2,7294-191,8342,696,5,2019,6,5,Fees Billed on Invoice #: 696,2500.00,51,0,admin,2019-06-30
EN,2,7294-191,8342,1324,6,2019,7,6,Federal Express fee for package mailed on 07/17/2019 to USCIS (Tracking No.775763575070),19.36,51,0,admin,2019-07-25
EN,2,7294-191,8342,1322,7,2019,7,7,"Filing fee for I-140 Immigrant Petition for Alien Worker payable to ""U.S. Department of Homeland Security""",700.00,51,0,admin,2019-07-17
EN,2,7294-191,8342,1322,8,2019,7,8,"Filing fee for I-907 Premium Processing payable to ""U.S. Department of Homeland Security""",1410.00,51,0,admin,2019-07-17
EN,2,7294-201,8342,4798,1,2020,4,1,Fees Billed on Invoice #: 4798,1000.00,51,0,admin,2020-04-30
EN,2,7294-201,8342,5301,2,2020,5,2,Federal Express fee for package mailed on 04.30.2020 to USCIS (770336206167:),24.53,51,0,admin,2020-05-07
EN,2,7294-201,8342,7638,3,2020,4,3,Administration Fee (Cover Copies and Shipping Fee),50.00,51,0,admin,2020-04-30
EN,2,7295-191,7295,732,1,2019,6,1,Fees Billed on Invoice #: 732,150.00,51,0,admin,2019-06-30
EN,2,7298-191,7298,1118,1,2019,7,1,Fees Billed on Invoice #: 1118,150.00,51,0,admin,2019-07-31
EN,2,7298-191,7298,1119,2,2019,7,2,Fees Billed on Invoice #: 1119,500.00,51,0,admin,2019-07-31
EN,2,7298-191,7298,1959,3,2019,8,3,Federal Express fee for package mailed on 08.02.2019 to DACA USCIS Dallas (775908901839.:),7.04,51,0,admin,2019-08-08
EN,2,7300-01,7300,780,1,2019,6,1,Federal Express fee for package mailed on 06/21/2019 to National Visa Center (Tracking No.: 775536442856),26.33,51,0,admin,2019-06-27
EN,2,7300-01,7300,654,2,2019,6,2,Fees Billed on Invoice #: 654,1450.00,51,0,admin,2019-06-30
EN,2,7300-01,7300,1658,3,2019,8,3,Federal Express fee for package mailed on 08.12.2019 to DR US DOS - National Visa Center (775966296534.:),27.34,51,0,admin,2019-08-15
EN,2,7304-221,7304,16487,1,2022,4,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2022-04-27
EN,2,7304-221,7304,16687,2,2022,5,2,Federal Express fee for package mailed on 05.12.2022 to  USCIS Nebraska Service CenterAttn: I-918 (Tracking No.:776783446458),22.94,51,0,admin,2022-05-19
EN,2,7304-221,7304,16687,3,2022,5,3,Fees Billed on Invoice #: 16687,500.00,51,0,admin,2022-05-31
EN,2,7306-01,7306,2630,1,2019,10,1,Fees Billed on Invoice #: 2630,450.00,51,0,admin,2019-10-31
EN,2,7306-01,7306,13253,2,2021,9,2,Fees Billed on Invoice #: 13253,120.00,51,0,admin,2021-09-30
EN,2,7307-171,7307,3861,1,2020,1,1,Federal Express fee for package mailed on 01.20.2020 to VAWA UNIT (Tracking No.:777560835370),30.18,51,0,admin,2020-01-23
EN,2,7307-171,7307,3861,2,2020,1,2,"Filing fee for  I-485 Application for Adjustment of Status payable to ""U.S. Department of Homeland Security""",1225.00,51,0,admin,2020-01-17
EN,2,7307-171,7307,3861,3,2020,1,3,Fees Billed on Invoice #: 3861,2500.00,51,0,admin,2020-01-31
EN,2,7307-211,7307,9013,1,2021,3,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-03-31
EN,2,7307-211,7307,9628,2,2021,4,2,Federal Express fee for package mailed on 04/06/2021 to USCIS Vermont Service Center (Tracking No 773366113400.:),31.16,51,0,admin,2021-04-15
EN,2,7307-211,7307,9628,3,2021,4,3,Fees Billed on Invoice #: 9628,350.00,51,0,admin,2021-04-30
EN,2,7307-211,7307,14606,4,2021,12,4,Federal Express fee for package mailed on 12.13.2021  to USCIS Vermont Service Center (Tracking No.: 775479619647),27.98,51,0,admin,2021-12-23
EN,2,7311-191,7311,1690,1,2019,8,1,Fees Billed on Invoice #: 1690,150.00,51,0,admin,2019-08-31
EN,2,7313-201,7313,4721,1,2020,3,1,Federal Express fee for package mailed on 03.06.2020 to USCIS Dallas Lockbox (Tracking No.:777958205898),5.50,51,0,admin,2020-03-12
EN,2,7313-201,7313,4721,2,2020,3,2,Fees Billed on Invoice #: 4721,500.00,51,0,admin,2020-03-31
EN,2,7316-01,7316,348,1,2019,5,1,Federal Express fee for package mailed on04/23/2019 to USCIS/Dallas Field Office (Tracking No.:775034191827),7.05,51,0,admin,2019-05-02
EN,2,7318-191,7318,337,1,2019,5,1,Federal Express fee for package mailed on 04/24/2019 to USCIS/DACA (Tracking No.: 775052647960),15.12,51,0,admin,2019-05-02
EN,2,7318-211,7318,7964,1,2021,2,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-02-10
EN,2,7318-211,7318,8408,2,2021,2,2,Fees Billed on Invoice #: 8408,300.00,51,0,admin,2021-02-28
EN,2,7318-211,7318,9312,3,2021,3,3,Federal Express fee for package mailed on 03.01.2021 to USCIS (Tracking No.:773018432724),20.64,51,0,admin,2021-03-04
EN,2,7318-211,MR 2019,11007,4,2021,4,4,Administration Fee (Cover Copies and Shipping Fee),5.66,51,0,admin,2021-04-29
EN,2,7323-191,7323,3476,1,2019,12,1,Fees Billed on Invoice #: 3476,3600.00,51,0,admin,2019-12-31
EN,2,7323-191,7323,4235,2,2020,2,2,Federal Express fee for package mailed on 2/6/2020 to USCIS (Tracking No.:777709929630),48.22,51,0,admin,2020-02-06
EN,2,7325-201,7325,5744,1,2020,7,1,Federal Express fee for package mailed on to (Tracking No.:770889230169),19.56,51,0,admin,2020-07-07
EN,2,7325-201,7325,5744,2,2020,7,2,Fees Billed on Invoice #: 5744,150.00,51,0,admin,2020-07-31
EN,2,7325-201,7325,7279,3,2020,12,3,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2020-12-31
EN,2,7325-201,7325,7279,4,2020,12,4,Fees Billed on Invoice #: 7279,330.44,51,0,admin,2020-12-31
EN,2,7327-211,MR 2019,11008,1,2021,4,1,Administration Fee (Cover Copies and Shipping Fee),5.00,51,0,admin,2021-04-29
EN,2,7328-211,MR 2019,11009,1,2021,4,1,Administration Fee (Cover Copies and Shipping Fee),5.00,51,0,admin,2021-04-29
EN,2,7329-191,183,1745,1,2019,8,1,Fees Billed on Invoice #: 1745,1500.00,51,0,admin,2019-08-31
EN,2,7330-211,MR 2019,11010,1,2021,4,1,Fees Billed on Invoice #: 11010,1000.00,51,0,admin,2021-04-29
EN,2,7331-01,7331,1260,1,2019,7,1,Federal Express fee for package mailed on 07/19/2019 to Juan Diego Hernandez Sanchez (Tracking No.775791553796),23.24,51,0,admin,2019-07-25
EN,2,7331-01,7331,10477,2,2019,9,2,Refund to Client - Per Attorney Carolina Ortuzar-Diaz request to refund client due to Petitioner and Beneficiary are no longer together. CP refund of $1800.00 + PW refund of $910.00,2710.00,51,0,admin,2019-09-17
EN,2,7331-01,7331,10477,3,2021,4,3,Fees Billed on Invoice #: 10477,4650.00,51,0,admin,2021-04-29
EN,2,7332-211,MR 2019,11011,1,2021,4,1,Administration Fee (Cover Copies and Shipping Fee),420.00,51,0,admin,2021-04-29
EN,2,7337-211,MR 2019,11012,1,2021,4,1,Administration Fee (Cover Copies and Shipping Fee),6.53,51,0,admin,2021-04-29
EN,2,7338-01,7338,16842,1,2022,5,1,Federal Express fee for package mailed on 05/17/2022 to Attn: Office of Chief CounselUSCIS (Tracking No.:776879594419),10.80,51,0,admin,2022-05-26
EN,2,7338-01,7338,16842,2,2022,5,2,"Criminal Background Check payable to "" Harris County District Clerk""",1.00,51,0,admin,2022-05-19
EN,2,7338-191,7338,2692,1,2019,10,1,Fees Billed on Invoice #: 2692,375.00,51,0,admin,2019-10-31
EN,2,7338-211,7338,13594,1,2021,11,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2021-11-18
EN,2,7338-211,7338,14128,2,2021,11,2,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. 11/23/2021  (Invoice No.: 1568725.01),14.00,51,0,admin,2021-11-30
EN,2,7338-211,7338,14128,3,2021,11,3,Courier Services - Package to Houston Imm. Court and stamped copy received from Imm. Court on. 11/23/2021  (Invoice No.: 1568725.01),16.00,51,0,admin,2021-11-30
EN,2,7338-211,7338,14070,4,2021,11,4,Fees Billed on Invoice #: 14070,500.00,51,0,admin,2021-11-30
EN,2,7338-211,7338,14508,5,2021,12,5,Federal Express fee for package mailed on 11.23.2021 to Office of Chief Counsel USCIS (Tracking No.: 775291348467),11.58,51,0,admin,2021-12-02
EN,2,7338-211,7338,14508,6,2021,12,6,Federal Express fee for package mailed on 11.29.2021 to I-765 C08 (650888) USCIS (Tracking No.: 775329453157),8.07,51,0,admin,2021-12-09
EN,2,7338-211,7338,14984,7,2022,1,7,Fees Billed on Invoice #: 14984,250.00,51,0,admin,2022-01-31
EN,2,7339-201,7339,4873,1,2020,4,1,Federal Express fee for package mailed on 04/14/2020 to USCIS.,3.03,51,0,admin,2020-04-14
EN,2,7339-201,7339,4873,2,2020,4,2,Fees Billed on Invoice #: 4873,750.00,51,0,admin,2020-04-30
EN,2,7339-221,7339,16243,1,2022,4,1,Administration Fee (Cover Copies and Shipping Fee),25.00,51,0,admin,2022-04-13
