LANG_ID,CLASS_ID,MATTER_NO,CLIENT_ID,INVOICE_NO,SERIAL_NO,INVOICE_FISCAL_YEAR,INVOICE_PERIOD,ITEM_NO,INVOICE_TEXT,BILL_AMOUNT,STATUS_ID,IS_DELETED,CTD_BY,CTD_ON
EN,1,53500-03,53500,4014,6,2019,5,6,Meals- Dinner for secret shopper1.,22.09,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,7,2019,5,7,Meals for secret shopper 1.,9.18,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,8,2019,5,8,Meals for secret shopper 1.,64.93,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,9,2019,5,9,Meals- Lunch for secret shopper 1.,22.65,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,10,2019,5,10,Meals- Lunch for secret shopper 1.,3.67,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,11,2019,5,11,Mileage for secret shopper 1.,25.00,51,0,admin,2022-12-05
EN,1,53500-03,53500,4014,12,2019,5,12,Mileage for secret shopper 1.,23.48,51,0,admin,2022-12-05
EN,1,52907-03,52907,4015,1,2019,11,1,Fees Billed on Invoice #: 4015,3947.40,51,0,admin,2022-12-05
EN,1,52907-02,52907,4016,1,2019,11,1,Fees Billed on Invoice #: 4016,339.20,51,0,admin,2022-12-05
EN,1,51020-02,51020,4017,1,2019,12,1,Fees Billed on Invoice #: 4017,9595.60,51,0,admin,2022-12-05
EN,1,52948-01,52948,4018,1,2019,11,1,Fees Billed on Invoice #: 4018,10778.00,51,0,admin,2022-12-05
EN,1,52948-02,52948,4020,1,2020,1,1,Fees Billed on Invoice #: 4020,9112.50,51,0,admin,2022-12-05
EN,1,52654-02,2656,4023,1,2019,10,1,Fees Billed on Invoice #: 4023,1500.00,51,0,admin,2022-12-05
EN,1,50755-01,50755,4025,1,2019,5,1,Fees Billed on Invoice #: 4025,292.50,51,0,admin,2022-12-05
EN,1,50755-01,50755,4026,1,2019,5,1,Fees Billed on Invoice #: 4026,975.00,51,0,admin,2022-12-05
EN,1,50952-80,50952,4027,1,2019,7,1,Fees Billed on Invoice #: 4027,2303.50,51,0,admin,2022-12-05
EN,1,50952-18,50952,4034,3,2019,10,3,Fees Billed on Invoice #: 4034,5730.00,51,0,admin,2022-12-05
EN,1,50952-18,50952,4034,4,2019,10,4,Payment for Mediation Services to Richard P. Flake PLLC.,2500.00,51,0,admin,2022-12-05
EN,1,50952-79,50952,4036,1,2019,5,1,Fees Billed on Invoice #: 4036,1982.50,51,0,admin,2022-12-05
EN,1,52902-03,52902,4037,1,2019,10,1,Fees Billed on Invoice #: 4037,9102.00,51,0,admin,2022-12-05
EN,1,51009-01,51009,4040,5,2019,5,5,Fees Billed on Invoice #: 4040,7658.00,51,0,admin,2022-12-05
EN,1,51009-01,51009,4040,6,2019,5,6,Filing fee for filing Agreed Motion for Continuance.,3.34,51,0,admin,2022-12-05
EN,1,51009-01,51009,4040,7,2019,5,7,"Filing fee for filing Plaintiff's Motion to Quash, exhibit A, and proposed order.",3.34,51,0,admin,2022-12-05
EN,1,51009-01,51009,4041,1,2019,5,1,Fees Billed on Invoice #: 4041,3094.50,51,0,admin,2022-12-05
EN,1,51009-01,51009,4042,1,2019,5,1,Fees Billed on Invoice #: 4042,2424.50,51,0,admin,2022-12-05
EN,1,50712-04,50712,4247,1,2019,8,1,Fees Billed on Invoice #: 4247,6134.50,51,0,admin,2022-12-05
EN,1,52907-02,52907,4248,1,2019,11,1,Fees Billed on Invoice #: 4248,392.70,51,0,admin,2022-12-05
EN,1,50745,50745,4249,1,2020,2,1,New LLC Aguila Carrier Service,308.00,51,0,admin,2022-12-05
EN,1,50617-01,50617,4250,1,2020,1,1,Fees Billed on Invoice #: 4250,129.50,51,0,admin,2022-12-05
EN,1,50699-01,50699-01,4252,1,2019,5,1,Fees Billed on Invoice #: 4252,542.00,51,0,admin,2022-12-05
EN,1,50699-01,50699-01,4252,2,2019,5,2,Payment for statement of good standing from the Supreme Court of Texas.,25.00,51,0,admin,2022-12-05
EN,1,51064-01,51064,4253,1,2020,2,1,Fees Billed on Invoice #: 4253,832.50,51,0,admin,2022-12-05
EN,1,52009-01,52009,4254,1,2019,9,1,Fees Billed on Invoice #: 4254,32.50,51,0,admin,2022-12-05
EN,1,50394-01,50394,4255,1,2019,5,1,Fees Billed on Invoice #: 4255,1425.00,51,0,admin,2022-12-05
EN,1,50689-01,50689,4256,1,2020,2,1,Fees Billed on Invoice #: 4256,1180.00,51,0,admin,2022-12-05
EN,1,50952-18,50952,4257,1,2019,10,1,Fees Billed on Invoice #: 4257,2934.50,51,0,admin,2022-12-05
EN,1,50952-18,50952,4257,2,2019,10,2,Filing Fee for filing Defendants Declaration Invoking Offer of Settlement Procedure.,3.34,51,0,admin,2022-12-05
EN,1,50786-01,50786,4258,1,2020,1,1,Fees Billed on Invoice #: 4258,75.00,51,0,admin,2022-12-05
EN,1,50952-80,50952,4261,1,2019,7,1,Fees Billed on Invoice #: 4261,910.00,51,0,admin,2022-12-05
EN,1,50952-23,50952,4267,1,2020,1,1,Fees Billed on Invoice #: 4267,549.00,51,0,admin,2022-12-05
EN,1,50636-06,50636,4268,1,2019,9,1,Fees Billed on Invoice #: 4268,570.00,51,0,admin,2022-12-05
EN,1,50636-06,50636,4268,2,2019,9,2,Private Investigator services to attempt to deliver settlement check to Gregorio Martinez,500.00,51,0,admin,2022-12-05
EN,1,56000-01,56000,4275,1,2019,5,1,Fees Billed on Invoice #: 4275,5297.00,51,0,admin,2022-12-05
EN,1,51054-10,51054,4294,1,2019,5,1,Fees Billed on Invoice #: 4294,30.00,51,0,admin,2022-12-05
EN,1,50822-15,50822,4295,1,2019,11,1,Fees Billed on Invoice #: 4295,350.00,51,0,admin,2022-12-05
EN,1,52948-02,52948,4296,1,2020,1,1,Fees Billed on Invoice #: 4296,135.00,51,0,admin,2022-12-05
EN,1,53902-01,53902,4297,1,2020,1,1,Fees Billed on Invoice #: 4297,150.00,51,0,admin,2022-12-05
EN,1,80009-01,80009,4299,1,2019,5,1,Fees Billed on Invoice #: 4299,676.00,51,0,admin,2022-12-05
EN,1,50916-01,50916,4300,1,2019,10,1,Fees Billed on Invoice #: 4300,120.00,51,0,admin,2022-12-05
EN,1,50933-02,50933,4301,1,2020,1,1,Fees Billed on Invoice #: 4301,1052.00,51,0,admin,2022-12-05
EN,1,50963-01,50963,4302,1,2019,5,1,Fees Billed on Invoice #: 4302,25.50,51,0,admin,2022-12-05
EN,1,50963-05,50963,4304,1,2020,1,1,Fees Billed on Invoice #: 4304,399.50,51,0,admin,2022-12-05
EN,1,51020-02,51020,4305,1,2019,12,1,Fees Billed on Invoice #: 4305,7995.30,51,0,admin,2022-12-05
EN,1,51043-02,51043,4306,1,2019,5,1,Fees Billed on Invoice #: 4306,34.00,51,0,admin,2022-12-05
EN,1,51065-01,51065,4307,1,2019,6,1,Fees Billed on Invoice #: 4307,162.50,51,0,admin,2022-12-05
EN,1,51076-01,51076,4308,1,2019,5,1,Filing Fee for filing foreign entity application for Kansas.,115.00,51,0,admin,2022-12-05
EN,1,51076-01,51076,4308,2,2019,5,2,Invoice# 20023667-RI from CT Corporation for payment of Assumed Name Representation in Missouri.,39.00,51,0,admin,2022-12-05
EN,1,51076-01,51076,4308,3,2019,5,3,Payment for certificate of good standing.,6.50,51,0,admin,2022-12-05
EN,1,53905-01,53905,4309,1,2019,10,1,Fees Billed on Invoice #: 4309,402.50,51,0,admin,2022-12-05
EN,1,53004-01,53004,4310,1,2020,2,1,Fees Billed on Invoice #: 4310,350.00,51,0,admin,2022-12-05
EN,1,53004-01,53004,4310,2,2020,2,2,Invoice #08574 for Law Offices of David M. White.,2500.00,51,0,admin,2022-12-05
EN,1,52653-01,52653,4311,1,2019,12,1,Fees Billed on Invoice #: 4311,62.50,51,0,admin,2022-12-05
EN,1,52652-01,52652,4312,1,2019,5,1,Fees Billed on Invoice #: 4312,75.00,51,0,admin,2022-12-05
EN,1,52650-01,52650,4313,1,2019,5,1,Fees Billed on Invoice #: 4313,577.50,51,0,admin,2022-12-05
EN,1,52654-02,2656,4315,1,2019,10,1,Fees Billed on Invoice #: 4315,1500.00,51,0,admin,2022-12-05
EN,1,50636-01,50636,4316,1,2019,11,1,Fees Billed on Invoice #: 4316,605.00,51,0,admin,2022-12-05
EN,1,50952-89,50952,4318,1,2019,11,1,Fees Billed on Invoice #: 4318,100.00,51,0,admin,2022-12-05
EN,1,50952-38,50952,4320,1,2019,7,1,Fees Billed on Invoice #: 4320,2917.50,51,0,admin,2022-12-05
EN,1,51009-01,51009,4323,1,2019,5,1,Filing Plaintiff's Response to Defendant't Motion to Compel Plaintiff's Deposition & Order.,3.34,51,0,admin,2022-12-05
EN,1,51142-05,51142,4327,1,2019,7,1,Fees Billed on Invoice #: 4327,10225.00,51,0,admin,2022-12-05
EN,1,50952-19,50952,4329,1,2019,10,1,Fees Billed on Invoice #: 4329,1022.50,51,0,admin,2022-12-05
EN,1,52948-01,52948,4333,1,2019,11,1,Fees Billed on Invoice #: 4333,12575.00,51,0,admin,2022-12-05
EN,1,52908-01,52908,4335,1,2019,11,1,Fees Billed on Invoice #: 4335,77.00,51,0,admin,2022-12-05
EN,1,50991-01,50991,4336,1,2019,5,1,Fees Billed on Invoice #: 4336,877.50,51,0,admin,2022-12-05
EN,1,50500-02,50500,4337,1,2019,7,1,Invoice # 1425723 from Lexitas for record requests to Medallion Health Group.,31.47,51,0,admin,2022-12-05
EN,1,50500-02,50500,4337,2,2019,7,2,Invoice# 14257722 from Lexitas Legal for record requests to JB Health Partners.,31.47,51,0,admin,2022-12-05
EN,1,50500-02,50500,4337,3,2019,7,3,Invoice#1425721 from Lexitas for record request to True Health Diagnostics.,25.00,51,0,admin,2022-12-05
EN,1,50046-01,50046,4338,1,2019,8,1,Fees Billed on Invoice #: 4338,2257.50,51,0,admin,2022-12-05
EN,1,50452-03,50452,4340,1,2020,1,1,Fees Billed on Invoice #: 4340,430.00,51,0,admin,2022-12-05
EN,1,52567-02,52657,4341,1,2019,5,1,Fees Billed on Invoice #: 4341,8753.00,51,0,admin,2022-12-05
EN,1,52657-06,52657,4342,1,2019,10,1,Fees Billed on Invoice #: 4342,733.00,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,1,2019,5,1,Fees Billed on Invoice #: 4353,25843.00,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,2,2019,5,2,Filing Fee for filing Defendants Motion for Entry Upon Property for Inspection.,3.34,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,3,2019,5,3,Filing Fee for filing Defendants Motion to Designate Stacey McBride and Marquise Henderson as Responsible Third Parties.,3.34,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,4,2019,5,4,"Filing Fee for filing Defendants' Notice of Hearing for Motion for Entry Upon Property for Inspection, Notice of Subpoena for Deposition of Dorothy Curette and Vanessa Gonzales.",3.34,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,5,2019,5,5,Filing Fee for filing Second Amended Notice of Hearing on Defendants Motion to Compel Discovery.,3.34,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,6,2019,5,6,Payment for retainer to Michael C. Gottlieb to serve as expert.,1000.00,51,0,admin,2022-12-05
EN,1,52657-08,52657,4353,7,2019,5,7,"Purchase of book titled Children, Sexuality, and the Law by Coupet, Sacha M. & Ellen Marrus for research purposes.",35.06,51,0,admin,2022-12-05
EN,1,53003-01,53003,4367,1,2020,2,1,Fees Billed on Invoice #: 4367,750.00,51,0,admin,2022-12-05
EN,1,50952-84,50952,4368,1,2019,12,1,Fees Billed on Invoice #: 4368,160.00,51,0,admin,2022-12-05
EN,1,52902-02,52902,4371,1,2019,10,1,Fees Billed on Invoice #: 4371,30.00,51,0,admin,2022-12-05
EN,1,52902-03,52902,4372,1,2019,10,1,Fees Billed on Invoice #: 4372,8085.00,51,0,admin,2022-12-05
EN,1,50952-79,50952,4374,1,2019,5,1,Fees Billed on Invoice #: 4374,3353.50,51,0,admin,2022-12-05
EN,1,50712-05,50712,4377,1,2019,6,1,Fees Billed on Invoice #: 4377,100.00,51,0,admin,2022-12-05
EN,1,50952-140,50952,4378,1,2019,5,1,Fees Billed on Invoice #: 4378,106.00,51,0,admin,2022-12-05
EN,1,50952-140,50952,4378,2,2019,5,2,Invoice from Dallas County District Clerk for payment of Cort Cost and Fees.,20.00,51,0,admin,2022-12-05
EN,1,51020-03,51020,4379,1,2019,5,1,Fees Billed on Invoice #: 4379,488.20,51,0,admin,2022-12-05
EN,1,51228-01,51228,4380,1,2019,10,1,Fees Billed on Invoice #: 4380,392.50,51,0,admin,2022-12-05
EN,1,51054-01,51054,4382,1,2019,5,1,Fees Billed on Invoice #: 4382,10078.00,51,0,admin,2022-12-05
EN,1,51054-07,51054,4384,1,2019,5,1,Fees Billed on Invoice #: 4384,8798.00,51,0,admin,2022-12-05
EN,1,52906-01,52906,4385,1,2019,8,1,Fees Billed on Invoice #: 4385,1570.50,51,0,admin,2022-12-05
EN,1,50933-04,50933,4386,1,2019,5,1,Fees Billed on Invoice #: 4386,907.00,51,0,admin,2022-12-05
EN,1,52954-01,52954,4398,1,2020,1,1,Filing Fee for filing Notice of Non Suit.,3.34,51,0,admin,2022-12-05
EN,1,51266-01,51266,4399,1,2019,6,1,Fees Billed on Invoice #: 4399,1825.00,51,0,admin,2022-12-05
EN,1,50068-01,50068,4400,1,2019,5,1,Fees Billed on Invoice #: 4400,1500.00,51,0,admin,2022-12-05
EN,1,51087-02,51087,4418,1,2019,5,1,Fees Billed on Invoice #: 4418,75.00,51,0,admin,2022-12-05
EN,1,50452-02,50452,4419,1,2020,1,1,Fees Billed on Invoice #: 4419,1457.50,51,0,admin,2022-12-05
EN,1,52999-01,52999,4421,1,2019,11,1,Fees Billed on Invoice #: 4421,145.00,51,0,admin,2022-12-05
EN,1,53001-01,53001,4422,1,2020,1,1,Fees Billed on Invoice #: 4422,500.00,51,0,admin,2022-12-05
EN,1,53500-01,53500,4423,1,2019,5,1,Fees Billed on Invoice #: 4423,2937.50,51,0,admin,2022-12-05
EN,1,51142-04,51142,4432,1,2019,10,1,Fees Billed on Invoice #: 4432,130.00,51,0,admin,2022-12-05
EN,1,52660-02,52660,4436,1,2020,1,1,Fees Billed on Invoice #: 4436,130.00,51,0,admin,2022-12-05
EN,1,50041-01,50041,4437,1,2019,9,1,Fees Billed on Invoice #: 4437,2230.00,51,0,admin,2022-12-05
EN,1,50952-127,50952,4438,1,2019,5,1,Fees Billed on Invoice #: 4438,220.00,51,0,admin,2022-12-05
EN,1,50079-01,50079,4439,1,2020,12,1,Travel to and from Tostada Regia Office to Discuss matters pursuant to client's request.,17.88,51,0,admin,2022-12-05
EN,1,50079-01,50079,4440,1,2020,12,1,Service of Process Training,900.00,51,0,admin,2022-12-05
EN,1,51043-01,51043,4442,1,2019,5,1,Fees Billed on Invoice #: 4442,2720.50,51,0,admin,2022-12-05
EN,1,51043-01,51043,4442,2,2019,5,2,Filing Fee for Defendant's Unopposed Motion to Withdraw Amanda Wismans.,5.40,51,0,admin,2022-12-05
EN,1,51043-01,51043,4443,1,2019,5,1,Fees Billed on Invoice #: 4443,4864.00,51,0,admin,2022-12-05
EN,1,51043-01,51043,4444,1,2019,5,1,Fees Billed on Invoice #: 4444,25.50,51,0,admin,2022-12-05
EN,1,51043-01,51043,4445,1,2019,5,1,Fees Billed on Invoice #: 4445,2334.00,51,0,admin,2022-12-05
EN,1,51043-01,51043,4446,1,2019,5,1,Fees Billed on Invoice #: 4446,2547.50,51,0,admin,2022-12-05
EN,1,51043-01,51043,4447,1,2019,5,1,Fees Billed on Invoice #: 4447,2385.00,51,0,admin,2022-12-05
EN,1,51043-01,51043,4448,1,2019,5,1,Fees Billed on Invoice #: 4448,10435.50,51,0,admin,2022-12-05
EN,1,51043-01,51043,4448,2,2019,5,2,Services for full-day session with Mediator W. Thomas Proctor.,1850.00,51,0,admin,2022-12-05
EN,1,51043-01,51043,4449,1,2019,5,1,Electronic filing of Agreed Motion to Dismiss with Prejudice.,3.34,51,0,admin,2022-12-05
EN,1,51043-01,51043,4449,2,2019,5,2,Fees Billed on Invoice #: 4449,935.50,51,0,admin,2022-12-05
EN,1,52902-01,52902,4456,1,2019,10,1,Fees Billed on Invoice #: 4456,925.00,51,0,admin,2022-12-05
EN,1,51054-05,51054,4457,1,2019,5,1,Fees Billed on Invoice #: 4457,303.00,51,0,admin,2022-12-05
EN,1,51054-05,51054,4458,1,2019,5,1,Fees Billed on Invoice #: 4458,45.00,51,0,admin,2022-12-05
EN,1,50291-01,50291,4459,1,2019,5,1,Fees Billed on Invoice #: 4459,1659.50,51,0,admin,2022-12-05
EN,1,50952-24,50952,4462,1,2019,5,1,Fees Billed on Invoice #: 4462,5554.00,51,0,admin,2022-12-05
EN,1,50952-17,50952,4463,1,2020,2,1,Fees Billed on Invoice #: 4463,3882.50,51,0,admin,2022-12-05
EN,1,52936-01,52936,4464,1,2020,2,1,Fees Billed on Invoice #: 4464,195.00,51,0,admin,2022-12-05
EN,1,51054-11,51054,4465,1,2019,5,1,Fees Billed on Invoice #: 4465,60.00,51,0,admin,2022-12-05
EN,1,50952-78,50952,4466,1,2019,5,1,Fees Billed on Invoice #: 4466,3255.00,51,0,admin,2022-12-05
EN,1,50952-78,50952,4466,2,2019,5,2,Invoice# 7090 from Nolte Intellectual Property Law Group for legal services.,1175.00,51,0,admin,2022-12-05
EN,1,50952-78,50952,4466,3,2019,5,3,Invoice# 7091 from Nolte Intellectual Property Law Group for legal services.,1050.00,51,0,admin,2022-12-05
EN,1,51263-01,51263,4468,1,2019,6,1,Fees Billed on Invoice #: 4468,350.00,51,0,admin,2022-12-05
EN,1,52905-01,52905,4469,1,2019,8,1,Fees Billed on Invoice #: 4469,5223.50,51,0,admin,2022-12-05
EN,1,51209-01,51209,4470,1,2019,5,1,Fees Billed on Invoice #: 4470,2135.00,51,0,admin,2022-12-05
EN,1,53002-01,53002,4471,1,2020,1,1,Fees Billed on Invoice #: 4471,1519.00,51,0,admin,2022-12-05
EN,1,53002-01,53002,4471,2,2020,1,2,Record request from the Brazoria County District Clerk's office for any and all pleadings filed in the Paula Curry v Walgreens matter.,3.50,51,0,admin,2022-12-05
EN,1,53002-01,53002,4473,1,2020,1,1,Electronic filing of Defendant's Original Answer.,3.34,51,0,admin,2022-12-05
EN,1,53002-01,53002,4473,2,2020,1,2,Fees Billed on Invoice #: 4473,5316.50,51,0,admin,2022-12-05
EN,1,53002-01,53002,4473,3,2020,1,3,Filing Fee for filing Notice of Filing of Notice of Removal in State Court.,3.34,51,0,admin,2022-12-05
EN,1,53002-01,53002,4473,4,2020,1,4,Filing Fee for filing Notice of Removal in Federal Court.,400.00,51,0,admin,2022-12-05
EN,1,53002-01,53002,4473,5,2020,1,5,Record request for all pleadings filed in the Brazoria County Distrct court.,3.50,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,1,2020,3,1,"Dineh Vidal meals on 03/14/2020 & 03/15/2020 while in Galveston, Tx at Salsa's Mexican Restaurant for NOI.",8.75,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,2,2020,3,2,Federal Express fee for client's response to its Notice of Inspection. Tracking No. 7700 5276 3040.,39.00,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,3,2020,3,3,Fees Billed on Invoice #: 4476,8086.00,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,4,2020,3,4,"Gas on March 03.14.2020 for trip to Galveston, Tx to Salsa's Mexican Restaurant for NOI.",22.05,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,5,2020,3,5,"Juanita Duran and Dineh Vidal meal expense on Saturday, March 14, 2020.",49.68,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,6,2020,3,6,"Juanita Duran and Dineh Vidal meal expenses for Sunday, March 15, 2020.",30.90,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,7,2020,3,7,"Mileage to and from Salsa's Mexican Restaurant for Saturday, March 14, 2020.",63.22,51,0,admin,2022-12-05
EN,1,50005-01,50005,4476,8,2020,3,8,"Mileage to and from Salsa's Mexican Restaurant for Sunday, March 15, 2020.",63.22,51,0,admin,2022-12-05
EN,1,50068-01,50068,4477,1,2019,5,1,Fees Billed on Invoice #: 4477,1500.00,51,0,admin,2022-12-05
EN,1,52030-03,52030,4478,1,2019,7,1,Fees Billed on Invoice #: 4478,1800.00,51,0,admin,2022-12-05
EN,1,52030-03,52030,4479,1,2019,7,1,Fees Billed on Invoice #: 4479,1800.00,51,0,admin,2022-12-05
EN,1,50723-02,50723-02,4480,1,2019,12,1,Fees Billed on Invoice #: 4480,925.00,51,0,admin,2022-12-05
EN,1,50723-02,50723-02,4481,1,2019,12,1,Fees Billed on Invoice #: 4481,319.00,51,0,admin,2022-12-05
EN,1,50452-02,50452,4487,1,2020,1,1,Fees Billed on Invoice #: 4487,3957.50,51,0,admin,2022-12-05
EN,1,50712-04,50712,4489,1,2019,8,1,Fees Billed on Invoice #: 4489,1880.00,51,0,admin,2022-12-05
EN,1,50712-05,50712,4490,1,2019,6,1,Fees Billed on Invoice #: 4490,1770.00,51,0,admin,2022-12-05
EN,1,53500-01,53500,4491,1,2019,5,1,Fees Billed on Invoice #: 4491,3120.00,51,0,admin,2022-12-05
EN,1,52906-01,52906,4494,1,2019,8,1,Fees Billed on Invoice #: 4494,568.00,51,0,admin,2022-12-05
EN,1,52907-02,52907,4497,1,2019,11,1,Fees Billed on Invoice #: 4497,17.00,51,0,admin,2022-12-05
EN,1,52948-01,52948,4498,1,2019,11,1,Fees Billed on Invoice #: 4498,3930.00,51,0,admin,2022-12-05
EN,1,50991-01,50991,4499,1,2019,5,1,Federal Express fee for Cease and Desist letter sent to Patricia and Troy Gully. Tracking No.: 7779 9718 2055.,20.00,51,0,admin,2022-12-05
EN,1,50991-01,50991,4499,2,2019,5,2,Federal Express fee for package mailed on to Patricia and Troy Gully on behalf of client. Cease and Desist letter. (Tracking No.: 7779 9718 2055),62.10,51,0,admin,2022-12-05
EN,1,50991-01,50991,4499,3,2019,5,3,Fees Billed on Invoice #: 4499,3732.00,51,0,admin,2022-12-05
EN,1,52948-02,52948,4502,1,2020,1,1,Fees Billed on Invoice #: 4502,1247.50,51,0,admin,2022-12-05
EN,1,50699-01,50699-01,4503,1,2019,5,1,Fees Billed on Invoice #: 4503,384.00,51,0,admin,2022-12-05
EN,1,53005-01,53005,4506,1,2020,3,1,"Courier Charges for delivery of original Form I-9s to Department of Homeland Security in McAllen, Texas.",36.00,51,0,admin,2022-12-05
EN,1,53005-01,53005,4506,2,2020,3,2,Fees Billed on Invoice #: 4506,2417.50,51,0,admin,2022-12-05
EN,1,80009-01,80009,4508,1,2019,5,1,Fees Billed on Invoice #: 4508,1067.00,51,0,admin,2022-12-05
EN,1,50918-01,50918,4509,1,2019,11,1,Fees Billed on Invoice #: 4509,150.00,51,0,admin,2022-12-05
EN,1,50963-05,50963,4512,1,2020,1,1,Fees Billed on Invoice #: 4512,586.50,51,0,admin,2022-12-05
EN,1,52908-01,52908,4513,1,2019,11,1,Fees Billed on Invoice #: 4513,620.00,51,0,admin,2022-12-05
EN,1,50963-54,50963,4514,1,2020,3,1,Fees Billed on Invoice #: 4514,1461.00,51,0,admin,2022-12-05
EN,1,51043-02,51043,4515,1,2019,5,1,Fees Billed on Invoice #: 4515,255.50,51,0,admin,2022-12-05
EN,1,51020-03,51020,4516,1,2019,5,1,Fees Billed on Invoice #: 4516,78.30,51,0,admin,2022-12-05
EN,1,51054-01,51054,4517,1,2019,5,1,Fees Billed on Invoice #: 4517,19285.00,51,0,admin,2022-12-05
EN,1,51054-01,51054,4517,2,2019,5,2,Record request from court reporter. Copy of transcript of Initial Pretrial Conference.,196.20,51,0,admin,2022-12-05
EN,1,51054-07,51054,4518,1,2019,5,1,Fees Billed on Invoice #: 4518,3410.00,51,0,admin,2022-12-05
EN,1,51054-11,51054,4519,1,2019,5,1,Fees Billed on Invoice #: 4519,30.00,51,0,admin,2022-12-05
EN,1,51054-10,51054,4520,1,2019,5,1,Fees Billed on Invoice #: 4520,25.00,51,0,admin,2022-12-05
EN,1,51042-01,51042,4522,1,2020,3,1,Fees Billed on Invoice #: 4522,250.00,51,0,admin,2022-12-05
EN,1,51067-01,51067,4523,1,2019,6,1,Fees Billed on Invoice #: 4523,2712.50,51,0,admin,2022-12-05
EN,1,51089-01,51089,4524,1,2019,6,1,Fees Billed on Invoice #: 4524,475.00,51,0,admin,2022-12-05
EN,1,50505-01,50505,4528,1,2019,5,1,Fees Billed on Invoice #: 4528,475.00,51,0,admin,2022-12-05
EN,1,51209-01,51209,4529,1,2019,5,1,Fees Billed on Invoice #: 4529,1440.00,51,0,admin,2022-12-05
EN,1,52650-01,52650,4530,1,2019,5,1,Fees Billed on Invoice #: 4530,1584.50,51,0,admin,2022-12-05
EN,1,52650-01,52650,4530,2,2019,5,2,"Filing fee for filing Trevino Industries, Inc.'s Original Answer.",3.34,51,0,admin,2022-12-05
EN,1,52650-01,52650,4530,3,2019,5,3,"Filing Fee for filing Waiver of Service for Trevino Industries, Inc.",3.34,51,0,admin,2022-12-05
EN,1,52999-01,52999,4532,1,2019,11,1,Fees Billed on Invoice #: 4532,380.50,51,0,admin,2022-12-05
EN,1,50866-01,50866,4533,1,2019,5,1,Fees Billed on Invoice #: 4533,1817.00,51,0,admin,2022-12-05
EN,1,50866-01,50866,4534,1,2019,5,1,Fees Billed on Invoice #: 4534,1764.50,51,0,admin,2022-12-05
EN,1,50963-01,50963,4535,1,2019,5,1,Federal Express fee for completed Form I-9 of Kevin Granhold.,20.00,51,0,admin,2022-12-05
EN,1,50963-01,50963,4535,2,2019,5,2,Fees Billed on Invoice #: 4535,4304.50,51,0,admin,2022-12-05
EN,1,50963-01,50963,4535,3,2019,5,3,"Notary Public services in Austin, TX. for the completion of Form I-9 of Kevin Granhold.",70.00,51,0,admin,2022-12-05
EN,1,50933-04,50933,4538,1,2019,5,1,Fees Billed on Invoice #: 4538,6617.50,51,0,admin,2022-12-05
EN,1,53007-01,53007,4540,1,2020,3,1,Fees Billed on Invoice #: 4540,1770.00,51,0,admin,2022-12-05
EN,1,53008-01,53008,4542,1,2020,3,1,Fees Billed on Invoice #: 4542,925.00,51,0,admin,2022-12-05
EN,1,50788-01,50788,4543,1,2019,5,1,Fees Billed on Invoice #: 4543,190.00,51,0,admin,2022-12-05
EN,1,50799-01,50799,4544,1,2019,8,1,Fees Billed on Invoice #: 4544,34.00,51,0,admin,2022-12-05
EN,1,50892-01,50892,4545,1,2019,7,1,Fees Billed on Invoice #: 4545,142.50,51,0,admin,2022-12-05
EN,1,50921-01,50921,4546,1,2019,5,1,Fees Billed on Invoice #: 4546,4775.00,51,0,admin,2022-12-05
EN,1,50046-01,50046,4549,1,2019,8,1,Fees Billed on Invoice #: 4549,500.00,51,0,admin,2022-12-05
EN,1,50525-01,50525,4552,1,2019,10,1,Fees Billed on Invoice #: 4552,240.00,51,0,admin,2022-12-05
EN,1,51098-02,51098,4553,1,2019,5,1,Fees Billed on Invoice #: 4553,467.50,51,0,admin,2022-12-05
EN,1,50102-01,50102,4554,1,2019,5,1,Fees Billed on Invoice #: 4554,70.00,51,0,admin,2022-12-05
EN,1,50394-01,50394,4556,1,2019,5,1,Fees Billed on Invoice #: 4556,200.50,51,0,admin,2022-12-05
EN,1,50952-127,50952,4558,1,2019,5,1,Fees Billed on Invoice #: 4558,80.00,51,0,admin,2022-12-05
EN,1,50952-19,50952,4559,1,2019,10,1,Fees Billed on Invoice #: 4559,223.50,51,0,admin,2022-12-05
